PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"78722889","1","2024-07-08 21:20:27","0","114","1","0","","","78723832","Global parameters does not appear in the ARMTemplateParametersForFactory.json","azure-devops"
"78723183","1","2024-07-08 23:26:53","0","107","1","0","","","","New run blocks final job in preceeding run until queue is equal to agent pool size","azure-devops"
"78723280","1","2024-07-09 00:40:16","0","117","1","0","","","78723669","Azure DevOps Pipeline Agent.ToolsDirectory error on self-hosted agent LINUX- RHEL 9 while setting up python under Tool Cache","azure-devops"
"78723566","1","2024-07-09 03:22:36","0","21","0","0","","","","How to sort out a buggy migration between major jenkins upgrades?","jenkins"
"78723711","1","2024-07-09 04:46:25","0","79","1","0","","","78723946","Using replace token task for the file in the agent and resolving git bash path error","azure-devops"
"78723810","1","2024-07-09 05:28:55","0","84","2","4","","","78725113","copy files to dockerfile isn't workin, ls shows that files are there","azure-devops"
"78724056","1","2024-07-09 06:45:17","0","67","0","1","","","","Convert checkoutSCM from stashblue jenkins to github jenkins","jenkins"
"78724136","1","2024-07-09 07:06:08","1","53","2","9","","","78729219","GitHub Actions cannot pass variable to the next job","github-actions"
"78724722","1","2024-07-09 09:17:26","0","46","1","1","","","","Azure Devops: Stage Output is not resolved correctly","azure-devops"
"78724800","1","2024-07-09 09:30:53","-1","19","0","2","","","","I am facing issue while logging to github. I have lost my 2FA authentication and also not able to get authentication code. is There any other way?","github-actions"
"78724916","1","2024-07-09 09:57:33","0","18","0","0","","","","Can Jenkins auto add Webhook in Gitlab (with any plugins)?","jenkins"
"78724923","1","2024-07-09 09:58:41","-1","55","0","6","","","","Not able to add new user in azure devops from their company email id","azure-devops"
"78724997","1","2024-07-09 10:15:31","1","62","1","0","","","78725380","Azure Devops, How to extract latest tag present in a repository using Rest APIs?","azure-devops"
"78725041","1","2024-07-09 10:25:24","0","35","1","2","","","","Migrate ADO project from to another New Project in Same Organisation","azure-devops"
"78725174","1","2024-07-09 10:53:01","0","35","1","2","","","","creating file from groovy code inside Jenkinsfile","jenkins"
"78725179","1","2024-07-09 10:54:44","-2","49","0","2","","","","I want to create a pipeline for gitlab","gitlab-ci"
"78725287","1","2024-07-09 11:21:15","-1","27","1","0","","","","GitHub Action has stopped to schedule the workflow that was successfully running for 6 months","github-actions"
"78725675","1","2024-07-09 12:46:30","0","27","0","0","","","","GitLab SAST report - available for the next jobs","gitlab-ci"
"78725704","1","2024-07-09 12:50:16","0","77","2","4","","","","How to extract non-sensitive secrets from a Terraform file and set them as environment variables?","github-actions"
"78726000","1","2024-07-09 13:49:18","0","109","3","3","","","78729425","Azure DevOps Server with YAML - build directory changes with every job?","azure-devops"
"78726007","1","2024-07-09 13:50:15","0","29","1","2","","","","Jenkins Secret with Special Characters Gets Truncated in Shell Script","jenkins"
"78726096","1","2024-07-09 14:07:55","0","43","1","5","","","","Can Azure DevOps Pull request feature allow selected files to be merged from one branch to another. ? If not how can we achieve this?","azure-devops"
"78726513","1","2024-07-09 15:32:09","2","107","1","1","","","","PR notification to teams channel via Azure devops throwing 400 bad request","azure-devops"
"78726529","1","2024-07-09 15:35:16","0","31","0","0","","","","Issue with using custom Image from Google Artifact Registry to run Github workflow using Workload Identity Federation","github-actions"
"78726616","1","2024-07-09 15:58:54","1","67","1","4","","","","Jenkins - Docker cloud agent VS Docker in Pipeline","jenkins"
"78726826","1","2024-07-09 16:46:41","0","32","0","1","","","","Semantic release major version using conventional commits","gitlab-ci"
"78727067","1","2024-07-09 17:47:06","-1","21","1","1","","","78727959","How to store artifact link from workflow logs","github-actions"
"78727508","1","2024-07-09 19:47:56","0","69","3","0","","","","Quarto and Github Actions error: The specified path (.) is not a website","github-actions"
"78727598","1","2024-07-09 20:18:40","2","81","2","0","","","78729193","How to make Azure Pipeline manual build choose git branch I want","azure-devops"
"78727770","1","2024-07-09 21:19:40","0","35","1","5","","","","Shell script repeating command for 1 argument (of 3) 3 times","gitlab-ci"
"78727830","1","2024-07-09 21:40:42","0","31","1","0","","","","How to synchronize changes from a source repo to a destination repo triggered from a push to the source main except some files","github-actions"
"78728083","1","2024-07-09 23:34:16","1","113","2","3","","","78734198","How do I configure Python Dash app to read from .env.development and .env.production when deployed to Azure based on the env deployed in?","azure-devops"
"78728167","1","2024-07-10 00:20:48","0","40","1","0","","","78728200","GitHub Actions, Laravel 11 Sail problems","github-actions"
"78728272","1","2024-07-10 01:23:49","0","93","2","2","","","78728807","Azure DevOps release pipeline has suddenly started failing","azure-devops"
"78728649","1","2024-07-10 04:51:53","-3","38","0","0","","","","Unable to fetch my private repo's using Ansible Galaxy in github actions workflow","github-actions"
"78728659","1","2024-07-10 04:56:44","1","68","1","0","","","","How to specify a default local file for an includes?","gitlab-ci"
"78729161","1","2024-07-10 07:30:48","0","14","1","0","","","","My github service container cant read property of my prisma adapter from my NextJS","github-actions"
"78729256","1","2024-07-10 07:53:48","0","17","0","2","","","","Getting this issue in Github Action when creating iOS build using fastlane pilot","github-actions"
"78729494","1","2024-07-10 08:43:49","0","65","1","2","","","78734621","How to collate code coverage from multiple jobs in Azure Pipeline?","azure-devops"
"78729906","1","2024-07-10 10:09:23","0","14","0","0","","","","GitLab npm package registy not downloading build files","gitlab-ci"
"78729978","1","2024-07-10 10:22:39","0","91","1","0","","","","Azure DevOps Microsoft hosted MAC agent - XCode account signing","azure-devops"
"78730073","1","2024-07-10 10:45:04","1","74","1","0","","","","minimum_required_approvers default and choosable value","azure-devops"
"78730258","1","2024-07-10 11:23:10","1","70","2","1","","","78730934","Getting the creator of an devops projects","azure-devops"
"78730287","1","2024-07-10 11:31:16","1","63","0","6","","","","Jenkins build is failing, After upgrading spring boot version from 3.0.0 to 3.3.0","jenkins"
"78730515","1","2024-07-10 12:15:25","0","51","1","0","","","","GitHub Packages: Manage access to package from Actions using API?","github-actions"
"78730660","1","2024-07-10 12:42:32","2","54","0","7","","","","Powershell Wait-Job does not return reliably","jenkins"
"78730754","1","2024-07-10 13:03:47","1","70","0","2","","","","Automating Qt Visual Studio 2022 Add-in Installation and Configuration in GitHub Actions","github-actions"
"78730953","1","2024-07-10 13:42:32","-1","60","1","5","","","","While running schedule.yml file throws error Identifier 'github' has already been declared","github-actions"
"78730973","1","2024-07-10 13:47:32","0","43","0","1","","","","Gitlab CI/CD pipeline configuration for a multi-module spring boot project","gitlab-ci"
"78730976","1","2024-07-10 13:48:11","0","43","1","1","","","78731185","How do I migrate Azure DevOPs Iterations through the API and PS","azure-devops"
"78730977","1","2024-07-10 13:48:20","-2","31","0","1","","","","Jenkinsfile DSL - archiveArtifacts syntax","jenkins"
"78731236","1","2024-07-10 14:41:20","0","64","1","7","","","78753380","How do I build and build a C#/Playwright test app and the deploy this to azure for inclusion in release pipelines?","azure-devops"
"78731371","1","2024-07-10 15:06:54","0","41","2","1","","","78732565","Same venv in different workflow jobs","github-actions"
"78731953","1","2024-07-10 17:15:49","0","48","0","7","","","","How to download secure files in non-default images?","gitlab-ci"
"78732301","1","2024-07-10 18:52:11","0","37","0","6","","","","How to force GitHub to update a PR merge branch?","github-actions"
"78732750","1","2024-07-10 21:20:42","0","13","0","0","","","","Github Actions Subfolder","github-actions"
"78732825","1","2024-07-10 21:49:29","1","68","1","1","","","","@mention users is not working for some users on Azure Devops Board for work items [Azure]","azure-devops"
"78732865","1","2024-07-10 22:03:42","0","66","1","0","","","78732916","GitHub Actions PreCommit FatalError: git failed","github-actions"
"78733727","1","2024-07-11 05:38:54","-1","20","0","0","","","","Issue with Recording Screen and System Audio on EC2 Instance Using screencapture and BlackHole","github-actions"
"78733832","1","2024-07-11 06:16:37","1","40","1","6","","","78751936","Syntax bug using sed","github-actions"
"78734040","1","2024-07-11 07:11:36","0","30","1","4","","","78734930","Dynamic CI/CD variables not working in rules:changes:compare_to","gitlab-ci"
"78734058","1","2024-07-11 07:15:49","-1","22","0","1","","","","Jenkins pipeline unable to send email to a team DL","jenkins"
"78734144","1","2024-07-11 07:32:38","2","55","1","2","","","78749855","Jenkins devenv build not finishing because next command starts","jenkins"
"78734315","1","2024-07-11 08:10:38","1","98","2","3","","","","Optimizing Docker Image Storage and Cache Management in Self-Hosted Build Agents","azure-devops"
"78734335","1","2024-07-11 08:13:29","0","12","0","0","","","","Github Action _ Overwriting/replace/update .json file prblem","github-actions"
"78734354","1","2024-07-11 08:15:53","0","33","1","0","","","78734461","Attach multiple files to Jenkins email","jenkins"
"78734677","1","2024-07-11 09:23:03","0","40","1","0","","","78734802","In the Jenkins Kubernetes plugin, the pod was terminated before it finished everything","jenkins"
"78734752","1","2024-07-11 09:39:51","0","15","1","0","","","78734839","Gerrit trigger loses connection and it fails to reconnect manually","jenkins"
"78734762","1","2024-07-11 09:43:12","0","84","1","7","","","","Using Jenkins build a Maven project , the artifact is not latest","jenkins"
"78734983","1","2024-07-11 10:31:11","0","36","1","3","","","78737742","Github action create an issue with body a table","github-actions"
"78735042","1","2024-07-11 10:43:52","0","85","2","1","","","","Not able to add azure microsoft entra Id group to azure devops organization","azure-devops"
"78735490","1","2024-07-11 12:20:44","0","68","1","0","","","","401 Unauthorized - authentication token not provided, GitHub npm","github-actions"
"78735708","1","2024-07-11 13:03:50","-1","18","1","0","","","","Github not getting triggered when the PR's are closed but not merged","github-actions"
"78735718","1","2024-07-11 13:05:15","0","36","1","0","","","","Dynamically fetching the vaults secrets from 1Pass","github-actions"
"78735993","1","2024-07-11 13:57:31","0","68","0","8","","","","VS 2022 - Source control provider errors","azure-devops"
"78736029","1","2024-07-11 14:03:02","2","86","1","1","","","","Is it possible to use service principal to access TFVC repository on azure?","azure-devops"
"78736093","1","2024-07-11 14:16:39","0","21","1","0","","","","GitHub pass values from one job to another without ""needs""","github-actions"
"78736387","1","2024-07-11 15:14:08","0","20","0","3","","","","Create a PR and Auto merge before Test deployment with GitHub Actions","github-actions"
"78736485","1","2024-07-11 15:37:06","0","49","1","1","","","","Exporting complete Solutions from Power Platform to Repos on AzureDevOps with Pipelines","azure-devops"
